"","Code","Period","Country","Time_Span","Pov_1.90","Pov_3.20","Pov_5.50","Gini","Mean_Inc","Private_Credit","Pop_Growth","GDPpc","Region","Income_Group","Pov_1.90_IP","Pov_3.20_IP","Pov_5.50_IP","Gini_IP","log_Pov_1.90","log_Pov_3.20","log_Pov_5.50","log_Gini","log_Private_Credit","log_Mean_Inc","dlog_Pov_1.90","dlog_Pov_3.20","dlog_Pov_5.50","dlog_Gini","dlog_Private_Credit","dlog_Mean_Inc","log_ZY_1.90","log_ZY_3.20","log_ZY_5.50"
"225","KGZ","1","Kyrgyz Republic","[1980,1985)",NA,NA,NA,NA,212.2491,NA,1.95324078735711,NA,"Europe & Central Asia","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.35776058489978,NA,NA,NA,NA,NA,NA,-1.30081973807042,-0.779522814437132,-0.237925532004388
"226","KGZ","2","Kyrgyz Republic","[1985,1990)",NA,NA,NA,NA,198.3443,NA,1.90369649844337,995.614833419058,"Europe & Central Asia","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2900044094665,NA,NA,NA,NA,NA,-0.0135512350866554,-1.23315981949962,-0.711862895866332,-0.170265613433587
"227","KGZ","3","Kyrgyz Republic","[1990,1995)",NA,NA,NA,NA,183.27785,NA,0.941392911959409,844.263757295645,"Europe & Central Asia","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.21100330739114,NA,NA,NA,NA,NA,-0.0158002204150719,-1.12018653023956,-0.598889606606278,-0.0572923241735336
"228","KGZ","4","Kyrgyz Republic","[1995,2000)",30.6,53.1,78.1,46.4,116.42515,6.851616,1.39140053847684,590.831175197315,"Europe & Central Asia","Lower middle income",30.6,53.1,78.1,46.4,3.42100000895834,3.97217692824789,4.35799005684564,3.83729945923221,1.92448453685994,4.75724857725069,NA,NA,NA,NA,NA,-0.0907509460280908,-0.70007006203624,-0.178773138402954,0.36282414402979
"229","KGZ","5","Kyrgyz Republic","[2000,2005)",30.9,67.58,90.48,31,84.61211,4.276688,1.06328644064632,697.368953430715,"Europe & Central Asia","Lower middle income",30.9,67.58,90.48,31,3.4307561839037,4.21331208128614,4.50512883180787,3.43398720448515,1.45317887825565,4.43807740057606,0.00195123498907295,0.0482270306076502,0.029427754992445,-0.0806624509494126,-0.0942611317208582,-0.0638342353349259,-0.381232810609175,0.140064113024111,0.681661395456856
"230","KGZ","6","Kyrgyz Republic","[2005,2010)",8.26,34.54,70.22,33.06,142.4157,10.526534,1.06279770113691,820.99776176998,"Europe & Central Asia","Lower middle income",8.26,34.54,70.22,33.06,2.11142458753289,3.54211807271853,4.25163317074029,3.49832409239288,2.35389911716673,4.95875024570947,-0.263866319274163,-0.134238801713522,-0.0506991322135159,0.0128673775815463,0.180144047782217,0.104134569026682,-0.887770759394838,-0.366473835761552,0.175123446671192
"231","KGZ","7","Kyrgyz Republic","[2010,2015)",2.68,22.44,67.58,28.18,157.967525,13.06542,1.613167656787,938.82598412148,"Europe & Central Asia","Lower middle income",2.68,22.44,67.58,28.18,0.985816794522765,3.1108450806545,4.21331208128614,3.33861250647053,2.56996904541339,5.06238947392646,-0.225121558602024,-0.0862545984128073,-0.00766421789082834,-0.0319423171844687,0.0432139856493322,0.0207278456433977,-1.00529389125806,-0.483996967624774,0.0576003148079706
"232","LAO","1","Lao PDR","[1980,1985)",NA,NA,NA,NA,78.551835,NA,2.23410848603174,422.951576101603,"East Asia & Pacific","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36375872534538,NA,NA,NA,NA,NA,NA,-0.305284885747515,0.216012037885772,0.757609320318516
"233","LAO","2","Lao PDR","[1985,1990)",NA,NA,NA,NA,82.83608,0.273498,2.8633511353229,428.374274506393,"East Asia & Pacific","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,-1.2964609697611,4.41686371527255,NA,NA,NA,NA,NA,0.0106209979854336,-0.360019125305664,0.161277798327622,0.702875080760366
"234","LAO","3","Lao PDR","[1990,1995)",32.2,68.4,90.2,34.3,91.03135,3.6387178,2.7161225690093,486.241656303,"East Asia & Pacific","Lower middle income",32.2,68.4,90.2,34.3,3.47196645255036,4.22537282462851,4.50202942706858,3.53514535417189,1.29163136684582,4.51120395268296,NA,NA,NA,NA,0.517618467321385,0.0188680474820828,-0.45435267109136,0.0669442525419256,0.60854153497467
"235","LAO","4","Lao PDR","[1995,2000)",52.4,82.5,94.9,34.9,78.514445,8.07606,2.00898410427859,595.799404859154,"East Asia & Pacific","Lower middle income",52.4,82.5,94.9,34.9,3.958906591327,4.41279829334063,4.55282370561588,3.55248682920838,2.0889041298435,4.36328262059895,0.0973880277553268,0.0374850937424259,0.0101588557094608,0.00346829500729751,0.159454552599535,-0.0295842664168029,-0.30638916915052,0.214907754482766,0.75650503691551
"236","LAO","5","Lao PDR","[2000,2005)",33.8,72.1,92.3,32.6,88.07958,6.841632,1.55341318349832,732.703080070023,"East Asia & Pacific","Lower middle income",33.8,72.1,92.3,32.6,3.52046080248897,4.2780540442909,4.52504414150881,3.48431228837266,1.92302629966607,4.47824072401069,-0.0876891577676047,-0.0269488498099463,-0.0055559128214151,-0.0136349081671439,-0.0331755660354854,0.0229916206823473,-0.421396134043799,0.0999007895894869,0.641498072022231
"237","LAO","6","Lao PDR","[2005,2010)",27,65.4,88.7,35.4,101.88522,7.876356,1.65091836565782,954.439338808504,"East Asia & Pacific","Lower middle income",27,65.4,88.7,35.4,3.29583686600433,4.18052225846315,4.48525988931553,3.56671182013973,2.06386536036481,4.62384688554782,-0.0449247872969288,-0.0195063571655501,-0.00795685043865451,0.0164799063534134,0.0281678121397476,0.029121232307426,-0.566706182695357,-0.0454092590620707,0.496188023370674
"238","LAO","7","Lao PDR","[2010,2015)",22.7,58.7,85,36.4,111.676775,18.9007,1.33407886072202,1301.59143900439,"East Asia & Pacific","Lower middle income",22.7,58.7,85,36.4,3.12236492448736,4.07243972683405,4.44265125649032,3.5945687746427,2.93919895841678,4.71560876144811,-0.0346943883033944,-0.0216165063258204,-0.00852172656504351,0.00557139090059326,0.175066719610394,0.0183523751800593,-0.658394520478142,-0.137097596844856,0.404499685587888
"239","MKD","1","Macedonia","[1980,1985)",NA,NA,NA,NA,309.2885,NA,0.739764722416129,NA,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.73427449826912,NA,NA,NA,NA,NA,NA,-1.67742362277558,-1.15612669914229,-0.614529416709548
"240","MKD","2","Macedonia","[1985,1990)",NA,NA,NA,NA,322.1099,NA,0.226176054469184,NA,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.77489279166115,NA,NA,NA,NA,NA,0.00812365867840672,-1.71804820169427,-1.19675127806098,-0.655153995628238
"241","MKD","3","Macedonia","[1990,1995)",NA,NA,NA,NA,218.13435,36.7172,-0.152487572532739,3421.24637959309,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,3.60324531012159,5.38511115736751,NA,NA,NA,NA,NA,-0.0779563268587285,-1.32711583907823,-0.805818915444944,-0.264221633012199
"242","MKD","4","Macedonia","[1995,2000)",NA,NA,NA,NA,219.99135,24.25994,0.426276409412553,3153.14916288209,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,3.18882643030592,5.39358822739756,NA,NA,NA,NA,-0.0828837759631341,0.00169541400601023,-1.3365715894288,-0.81527466579551,-0.273677383362766
"243","MKD","5","Macedonia","[2000,2005)",NA,NA,NA,NA,347.7602,17.44566,0.320021254129591,3435.30579329401,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,2.85909090711311,5.85151316178964,NA,NA,NA,NA,-0.0659471046385629,0.0915849868784157,-1.79466857182276,-1.27337164818947,-0.731774365756726
"244","MKD","6","Macedonia","[2005,2010)",9.7,17.9,35.1,42.8,435.80585,31.48542,0.116777755706584,4141.48629792208,"Europe & Central Asia","Upper middle income",9.7,17.9,35.1,42.8,2.27212588550934,2.88480071284671,3.55820113047182,3.75653810258775,3.4495245815373,6.07719684600923,NA,NA,NA,NA,0.118086734884838,0.0451367368439168,-2.00736848570963,-1.48607156207635,-0.944474279643604
"245","MKD","7","Macedonia","[2010,2015)",7.62,13.52,29.08,37.82,295.991125,45.77598,0.0810498800327292,4696.23193839693,"Europe & Central Asia","Upper middle income",7.62,13.52,29.08,37.82,2.03077636969855,2.60417007061482,3.37005065266532,3.63283806323031,3.82375949939749,5.69032947076645,-0.0482699031621564,-0.0561261284463782,-0.0376300955613003,-0.0247400078714879,0.074846983572038,-0.0773734750485552,-1.63335372908949,-1.11205680545621,-0.570459523023461
"246","MDG","1","Madagascar","[1980,1985)",44.9,71.4,88.7,46.8,76.435415,19.06374,2.87873717247162,540.363924431487,"Sub-Saharan Africa","Low income",44.9,71.4,88.7,46.8,3.80443779474821,4.26829786934554,4.48525988931553,3.8458832029236,2.94778810143235,4.33644613588812,NA,NA,NA,NA,NA,NA,-0.278387600939068,0.242909322694218,0.784506605126963
"247","MDG","2","Madagascar","[1985,1990)",NA,NA,NA,NA,68.86615,16.02028,2.83193204278147,489.488008879334,"Sub-Saharan Africa","Low income",56.9,80.05,92.65,46.05,4.04129534113228,4.38265143944272,4.52882895273137,3.82972776270132,2.77385541963978,4.23216476556915,0.0473715092768153,0.022870714019437,0.008713812683167,-0.00323108804445704,-0.034786536358514,-0.0208562740637936,-0.175320175602264,0.345976748031022,0.887574030463767
"248","MDG","3","Madagascar","[1990,1995)",68.9,88.7,96.6,45.3,65.40251,14.96876,2.96059500064939,447.883891343415,"Sub-Saharan Africa","Low income",68.9,88.7,96.6,45.3,4.23265617801961,4.48525988931553,4.57057874121847,3.81330703248899,2.70596536266942,4.18056063693158,0.0382721673774656,0.020521689974562,0.00834995769742069,-0.00328414604246552,-0.0135780113940722,-0.0103208257275133,-0.120632651925756,0.40066427170753,0.942261554140275
"249","MDG","4","Madagascar","[1995,2000)",64.65,86.85,96.8,39.05,57.4368,9.355018,3.13309526485439,417.15274583253,"Sub-Saharan Africa","Low income",64.65,86.85,96.8,39.05,4.16898810521787,4.46418249268711,4.57264699428253,3.66484287628569,2.23591288382896,4.05068521288169,-0.0127336145603492,-0.00421547932568398,0.0004136506128118,-0.0296928312406587,-0.0940104957680924,-0.0259750848099795,0.00623093963247038,0.527527863265757,1.0691251456985
"250","MDG","5","Madagascar","[2000,2005)",68.7,84.9,94.4,47.4,49.97719,8.240626,3.05314113742522,410.6306702446,"Sub-Saharan Africa","Low income",68.7,84.9,94.4,47.4,4.2297491992283,4.4414740933173,4.54754107315146,3.85862222870103,2.10907631190953,3.91156670133727,0.0121522188020874,-0.0045416798739625,-0.00502118422621525,0.0387558704830672,-0.0253673143838865,-0.0278237023088836,0.145277888629619,0.666574812262905,1.20817209469565
"251","MDG","6","Madagascar","[2005,2010)",72,89.2,97.1,39.9,55.438045,9.677946,2.8884831341172,429.733642428677,"Sub-Saharan Africa","Low income",72,89.2,97.1,39.9,4.27666611901606,4.49088103958596,4.57574137529728,3.68637632389582,2.26984968869034,4.01526609091212,0.00938338395755025,0.00988138925373239,0.00564006042916478,-0.0344491809610426,0.0321546753561629,0.0207398779149702,0.0415968678003368,0.562893791433623,1.10449107386637
"252","MDG","7","Madagascar","[2010,2015)",78.05,91.15,97.45,42.5,47.1662675,11.11154,2.74046973976969,408.68727357209,"Sub-Saharan Africa","Low income",78.05,91.15,97.45,42.5,4.35734964696144,4.51250650112467,4.57933942595357,3.74950407593037,2.40798420790691,3.85367896548185,0.0161367055890771,0.00432509230774158,0.000719610131258008,0.0126255504069107,0.0276269038433141,-0.0323174250860545,0.203213895431241,0.724510819064527,1.26610810149727
"253","MYS","1","Malaysia","[1980,1985)",2.9,12.9,32.2,48.6,368.71635,57.06262,2.42014063841591,3598.24526242427,"East Asia & Pacific","Upper middle income",2.9,12.9,32.2,48.6,1.06471073699243,2.55722731136763,3.47196645255036,3.88362353090645,4.04414926131026,5.91002764925282,NA,NA,NA,NA,NA,NA,-1.85281776591143,-1.33152084227814,-0.789923559845396
"254","MYS","2","Malaysia","[1985,1990)",1.85,12.2,32.6,46.6,363.1961,87.62528,2.87019935724534,3916.65176720169,"East Asia & Pacific","Upper middle income",1.85,12.2,32.6,46.6,0.615185639090233,2.50143595173921,3.48431228837266,3.8416005411316,4.47306954078474,5.89494290878402,-0.0899050195804389,-0.0111582719256831,0.00246916716445984,-0.00840459795496962,0.0857840558948963,-0.0030169480937591,-1.83809831881714,-1.31680139518385,-0.775204112751108
"255","MYS","3","Malaysia","[1990,1995)",1.3,11.8,30.3,47.7,388.02145,86.4905,2.61645003455478,5172.37612216792,"East Asia & Pacific","Upper middle income",1.3,11.8,30.3,47.7,0.262364264467491,2.46809953147162,3.41114771251532,3.8649313978943,4.46003458131686,5.96106062160035,-0.0705642749245485,-0.00666728405351833,-0.0146329151714677,0.00466617135253911,-0.0026069918935768,0.0132235425632654,-1.90378690290264,-1.38248997926935,-0.840892696836607
"256","MYS","4","Malaysia","[1995,2000)",1.1,9.4,25.6,48.8,474.11305,134.2728,2.50721164536205,6599.24704448316,"East Asia & Pacific","Upper middle income",1.1,9.4,25.6,48.8,0.0953101798043249,2.24070968927596,3.24259235148552,3.8877303128591,4.89987355137132,6.16144579536767,-0.0334108169326332,-0.0454779684391322,-0.0337110722059613,0.0045597829929612,0.0879677940108923,0.0400770347534646,-2.10437794201287,-1.58308101837958,-1.04148373594684
"257","MYS","5","Malaysia","[2000,2005)",0.4,2.6,12.1,46.1,546.247,118.6566,2.10757409409764,7224.22570502189,"East Asia & Pacific","Upper middle income",0.4,2.6,12.1,46.1,-0.916290731874155,0.955511445027436,2.4932054526027,3.8308129500026,4.77623360712485,6.30307125440387,-0.202320182335696,-0.257039648849704,-0.149877379776564,-0.0113834725712998,-0.0247279888492928,0.0283250918072396,-2.24622666443699,-1.7249297408037,-1.18333245837096
"258","MYS","6","Malaysia","[2005,2010)",0.5,3.8,15.5,45.8,593.97475,100.14446,1.84389488427621,8476.69456385626,"East Asia & Pacific","Upper middle income",0.5,3.8,15.5,45.8,-0.693147180559945,1.33500106673234,2.7408400239252,3.82428409112014,4.60661374355732,6.38683681004163,0.0446287102628419,0.0758979243409807,0.0495269142645011,-0.00130577177649274,-0.0339239727135068,0.0167531111275512,-2.32827041078988,-1.80697348715659,-1.26537620472385
"259","MYS","7","Malaysia","[2010,2015)",0.0505,0.8,6.3,42.6,680.26115,108.4074,1.81516839225808,9707.37260642701,"East Asia & Pacific","Upper middle income",0.0505,0.8,6.3,42.6,-2.98578194270082,-0.22314355131421,1.84054963339749,3.75185425327532,4.68589635235821,6.52247676856173,-0.458526952428176,-0.31162892360931,-0.180058078105543,-0.0144859675689629,0.0158565217601772,0.0271279917040209,-2.4616691678099,-1.94037224417661,-1.39877496174387
"260","MRT","1","Mauritania","[1980,1985)",NA,NA,NA,NA,98.741125,27.42054,2.87231072743928,1102.16757695125,"Sub-Saharan Africa","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,3.31129236759452,4.59250152632465,NA,NA,NA,NA,NA,NA,-0.534257075404983,-0.0129601517716967,0.528637130661048
"261","MRT","2","Mauritania","[1985,1990)",40.1,65.7,86.7,43.9,95.43148,27.20328,2.76587017897794,1051.62461865964,"Sub-Saharan Africa","Lower middle income",40.1,65.7,86.7,43.9,3.69137633431252,4.18509892549057,4.4624538837865,3.78191432008113,3.30333755426707,4.55840850305877,NA,NA,NA,NA,-0.00159096266548975,-0.00681860465317605,-0.501563913091886,0.0197330105414,0.561330292974144
"262","MRT","3","Mauritania","[1990,1995)",41.2,69.6,88.5,50.1,105.8273,31.92015,2.69791271466597,1005.2363276486,"Sub-Saharan Africa","Lower middle income",41.2,69.6,88.5,50.1,3.71843825635548,4.24276456734037,4.48300255201388,3.91402100809082,3.46323747181869,4.66180852016561,0.00541238440859146,0.0115331283699618,0.0041097336454774,0.0264213376019387,0.0319799835103235,0.0206800034213678,-0.603817278916871,-0.0825203552835844,0.45907692714916
"263","MRT","4","Mauritania","[1995,2000)",20.6,49.7,78.8,37.7,134.1155,NA,3.01086384750734,1022.53963647611,"Sub-Saharan Africa","Lower middle income",20.6,49.7,78.8,37.7,3.02529107579554,3.90600493310258,4.36691299686383,3.62966009445396,NA,4.8987013689922,-0.138629436111989,-0.0673519268475582,-0.02321791103001,-0.0568721827273708,NA,0.0473785697653176,-0.841274638189201,-0.319977714555915,0.22161956787683
"264","MRT","5","Mauritania","[2000,2005)",17,44,74.75,39.6,137.1342,NA,2.92514186869018,992.85454780179,"Sub-Saharan Africa","Lower middle income",17,44,74.75,39.6,2.83321334405622,3.78418963391826,4.3141492122708,3.67882911826043,NA,4.9209600084141,-0.0384155463478638,-0.0243630598368644,-0.0105527569186075,0.00983380476129394,NA,0.00445172788438075,-0.864115418447216,-0.34281849481393,0.198778787618814
"265","MRT","6","Mauritania","[2005,2010)",10.8,34.3,64.7,35.7,156.1688,23.04176,2.83544450159931,1197.94031007417,"Sub-Saharan Africa","Lower middle income",10.8,34.3,64.7,35.7,2.37954613413017,3.53514535417189,4.16976120150686,3.57515068878559,3.1373082217991,5.05093747353606,-0.0907334419852084,-0.0498088559492734,-0.0288776021527882,-0.0207356858949683,NA,0.0259954930243913,-0.993739419688843,-0.472442496055557,0.0691547863771869
"266","MRT","7","Mauritania","[2010,2015)",6,24.1,58.8,32.6,162.955275,26.9262333333333,2.9518019404651,1258.82422372653,"Sub-Saharan Africa","Lower middle income",6,24.1,58.8,32.6,1.79175946922805,3.18221184049661,4.07414185490458,3.48431228837266,3.29310102824531,5.09347577665283,-0.117557332980424,-0.0705867027350569,-0.0191238693204548,-0.0181676800825863,0.0311585612892431,0.00850766062335442,-1.03622799165377,-0.514931068020483,0.0266662144122615
"267","MEX","1","Mexico","[1980,1985)",8.1,22.5,44,48.9,316.93025,13.95012,2.25226205652263,7913.45974810096,"Latin America & Caribbean","Upper middle income",8.1,22.5,44,48.9,2.09186406167839,3.11351530921037,3.78418963391826,3.88977739648083,2.63548811038091,5.75868171812105,NA,NA,NA,NA,NA,NA,-1.70023270568176,-1.17893578204847,-0.637338499615726
"268","MEX","2","Mexico","[1985,1990)",NA,NA,NA,NA,276.6848,10.267822,1.98742781699861,7421.44387366346,"Latin America & Caribbean","Upper middle income",7.625,21.55,43.8,49.425,2.03143232249348,3.07037581654976,3.7796338173824,3.90045636905668,2.32901492744765,5.62287895214341,-0.0120863478369836,-0.00862789853212345,-0.000911163307172114,0.00213579451517081,-0.0612946365866531,-0.0271605531955265,-1.56603436217653,-1.04473743854324,-0.503140156110498
"269","MEX","3","Mexico","[1990,1995)",7.15,20.6,43.6,49.95,300.49975,23.25696,1.96725379914679,7909.65988279938,"Latin America & Caribbean","Upper middle income",7.15,20.6,43.6,49.95,1.96711235670592,3.02529107579554,3.77505715035499,3.91102250509456,3.14660444207436,5.70544692202816,-0.0128639931575118,-0.00901694815084433,-0.000915333405482333,0.00211322720757643,0.163517902925341,0.0165135939769492,-1.64860215236032,-1.12730522872703,-0.585707946294289
"270","MEX","4","Mexico","[1995,2000)",11.2,27.35,52.35,48.45,254.4196,23.40842,1.65189995260965,8199.18405575516,"Latin America & Caribbean","Upper middle income",11.2,27.35,52.35,48.45,2.41591377830105,3.30871652886799,3.95795193731655,3.88053233833678,3.15309578670053,5.53898487252339,0.0897602843190265,0.056685090614491,0.0365789573923114,-0.0060980333515575,0.00129826892523583,-0.0332924099009549,-1.4798351843133,-0.958538260680016,-0.416940978247271
"271","MEX","5","Mexico","[2000,2005)",6.9,19.4666666666667,42.5333333333333,49.5666666666667,299.1423,15.97728,1.29232171205668,8859.99813089621,"Latin America & Caribbean","Upper middle income",6.9,19.4666666666667,42.5333333333333,49.5666666666667,1.93152141160321,2.96870360116607,3.75028808224258,3.903318564798,2.77116771308433,5.70091937990925,-0.096878473339567,-0.0680025855403837,-0.0415327710147932,0.00455724529224488,-0.07638561472324,0.0323869014771729,-1.64407478994237,-1.12277786630908,-0.581180583876335
"272","MEX","6","Mexico","[2005,2010)",4.56666666666667,14.9666666666667,37.4,47.0666666666667,308.8246,18.74238,1.53056479541417,9167.97973479858,"Latin America & Caribbean","Upper middle income",4.56666666666667,14.9666666666667,37.4,47.0666666666667,1.51878354416597,2.7058255060801,3.62167070442049,3.85156503639103,2.93078726981356,5.73277347819011,-0.0825475734874489,-0.0525756190171945,-0.0257234755644187,-0.0103507056813935,0.0319239113458449,0.00637081965617217,-1.67586041003443,-1.15456348640115,-0.612966203968403
"273","MEX","7","Mexico","[2010,2015)",3.9,13.7666666666667,38,45.5,312.47305,25.13336,1.45502548830022,9312.62527345997,"Latin America & Caribbean","Upper middle income",3.9,13.7666666666667,38,45.5,1.3609765531356,2.62225021129888,3.63758615972639,3.8177123259569,3.2241960473532,5.74451822545757,-0.0315613982060738,-0.0167150589562444,0.00318309106117987,-0.00677054208682541,0.0586817555079272,0.00234894945349247,-1.68758568039414,-1.16628875676086,-0.624691474328111
"274","MDA","1","Moldova","[1980,1985)",NA,NA,NA,NA,368.21265,NA,0.985420980135658,NA,"Europe & Central Asia","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9086606245369,NA,NA,NA,NA,NA,NA,-1.85064997765411,-1.32935305402082,-0.78775577158808
"275","MDA","2","Moldova","[1985,1990)",NA,NA,NA,NA,361.9672,NA,0.803766192429741,NA,"Europe & Central Asia","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.89155359998584,NA,NA,NA,NA,NA,-0.00342140491021201,-1.83470901001895,-1.31341208638566,-0.771814803952919
"276","MDA","3","Moldova","[1990,1995)",NA,NA,NA,NA,285.03845,4.353045,0.0542593930195478,NA,"Europe & Central Asia","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,1.47087560021487,5.65262408344951,NA,NA,NA,NA,NA,-0.0477859033072653,-1.55861867046552,-1.03732174683223,-0.495724464399485
"277","MDA","4","Moldova","[1995,2000)",27.6,56.6333333333333,81.9333333333333,39.6666666666667,111.88946,7.770926,-0.239844760467699,1016.41869199957,"Europe & Central Asia","Lower middle income",27.6,56.6333333333333,81.9333333333333,39.6666666666667,3.3178157727231,4.03659774000978,4.40590590846382,3.68051120444342,2.0503893335978,4.71751141963943,NA,NA,NA,NA,0.115902746676587,-0.187022532762017,-0.654008806752017,-0.132711883118731,0.408885399314013
"278","MDA","5","Moldova","[2000,2005)",19.28,47.3,77.72,36.02,134.4574,14.9106,-0.237522144322842,1116.05604485674,"Europe & Central Asia","Lower middle income",19.28,47.3,77.72,36.02,2.9590682891824,3.85651029549789,4.35311262450924,3.58407433974781,2.70207236941567,4.90124742024825,-0.071749496708141,-0.0360174889023779,-0.0105586567909171,-0.0192873729391219,0.130336607163575,0.0367472001217658,-0.844402830281368,-0.323105906648082,0.218491375784662
"279","MDA","6","Moldova","[2005,2010)",3.96,15.58,42.1,34.74,204.97255,28.93248,-0.213912286558533,1493.18442383385,"Europe & Central Asia","Lower middle income",3.96,15.58,42.1,34.74,1.37624402526639,2.7459880404426,3.74004774068834,3.54789176081296,3.36496483947571,5.32287606773365,-0.316564852783202,-0.222104451011057,-0.122612976764181,-0.00723651578697027,0.132578494012007,0.0843257294970794,-1.2174386590075,-0.69614173537421,-0.154544452941466
"280","MDA","7","Moldova","[2010,2015)",0.2402,3.4,23.4,29.44,279.3997,35.95748,-0.0517102153114692,1797.6510870342,"Europe & Central Asia","Lower middle income",0.2402,3.4,23.4,29.44,-1.42628336933625,1.22377543162212,3.15273602236366,3.38235429386068,3.58233712928356,5.63264337309286,-0.560505478920529,-0.304442521764097,-0.117462343664936,-0.0331074933904566,0.04347445796157,0.0619534610718427,-1.57540512883423,-1.05410820520094,-0.512510922768196
"281","MNG","1","Mongolia","[1980,1985)",NA,NA,NA,NA,150.45275,NA,2.55992539802864,1538.57594422382,"East Asia & Pacific","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.01364908140684,NA,NA,NA,NA,NA,NA,-0.955062828583417,-0.433765904950131,0.107831377482614
"282","MNG","2","Mongolia","[1985,1990)",NA,NA,NA,NA,175.3799,NA,2.69511194836563,1781.71855798674,"East Asia & Pacific","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1669544781606,NA,NA,NA,NA,NA,0.0306610793507518,-1.11010988819372,-0.588812964560431,-0.047215682127687
"283","MNG","3","Mongolia","[1990,1995)",NA,NA,NA,NA,153.5521,8.093255,1.26232433989008,1502.2656777097,"East Asia & Pacific","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,2.09103099872841,5.03403992312024,NA,NA,NA,NA,NA,-0.0265829110080725,-0.969035906179234,-0.447738982545948,0.0938582998867961
"284","MNG","4","Mongolia","[1995,2000)",20.4,48.7,80.65,31.75,118.87565,7.266812,0.821872356550826,1524.54930080939,"East Asia & Pacific","Lower middle income",20.4,48.7,80.65,31.75,3.01553490085017,3.88567903008854,4.39011880457122,3.4578927253387,1.98331768092694,4.7780779887791,NA,NA,NA,NA,-0.0215426635602943,-0.0511923868682278,-0.718735566599271,-0.197438642965985,0.34415863946676
"285","MNG","5","Mongolia","[2000,2005)",10.6,33.6,67.9,32.9,151.5149,13.416324,0.990722946059912,1736.09007146257,"East Asia & Pacific","Lower middle income",10.6,33.6,67.9,32.9,2.36085400111802,3.51452606696916,4.21803603456465,3.49347265777133,2.59647217449763,5.02068396994838,-0.13093617994643,-0.0742305926238771,-0.0344165540013135,0.00711598648652503,0.122630898714139,0.0485211962338555,-0.963839379981493,-0.442542456348207,0.099054826084537
"286","MNG","6","Mongolia","[2005,2010)",1.3,12.2,41.1,35.8,223.873,32.48708,1.32829429458755,2374.41067957666,"East Asia & Pacific","Lower middle income",1.3,12.2,41.1,35.8,0.262364264467491,2.50143595173921,3.71600812150219,3.57794789340665,3.48084247183479,5.4110789267843,-0.419697947330106,-0.20261802304599,-0.100405582612492,0.0168950471270657,0.176874059467432,0.0780789913671839,-1.34643124972495,-0.825134326091667,-0.283537043658922
"287","MNG","7","Mongolia","[2010,2015)",0.5,6.2,28.675,33.2,283.340575,45.48604,1.82959061025697,3331.43046826305,"East Asia & Pacific","Lower middle income",0.5,6.2,28.675,33.2,-0.693147180559945,1.82454929205105,3.35602566301543,3.50254987592244,3.8174054656933,5.64664961931316,-0.191102289005487,-0.135377331937633,-0.071996491697351,-0.0150796034968423,0.0673125987717011,0.0471141385057724,-1.58404979968709,-1.06275287605381,-0.521155593621063
"288","MNE","1","Montenegro","[1980,1985)",NA,NA,NA,NA,686.3303,NA,1.16480301814088,NA,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53135899872874,NA,NA,NA,NA,NA,NA,-2.47443705586333,-1.95314013223004,-1.4115428497973
"289","MNE","2","Montenegro","[1985,1990)",NA,NA,NA,NA,673.9155,NA,0.188397648029841,NA,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.51310473213283,NA,NA,NA,NA,NA,-0.00365085331918067,-2.45626014216595,-1.93496321853266,-1.39336593609992
"290","MNE","3","Montenegro","[1990,1995)",NA,NA,NA,NA,409.59795,NA,0.158232622793115,NA,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.01517606882996,NA,NA,NA,NA,NA,-0.0995857326605748,-1.85536052781048,-1.33406360417719,-0.792466321744446
